@relation Twitter

@attribute First-person numeric
@attribute Second-person numeric
@attribute Third-person numeric
@attribute Coordinating-Conjuction numeric
@attribute Past-tense-verbs numeric
@attribute Future-tense-verbs numeric
@attribute Commas numeric
@attribute Colons-semi-colons numeric
@attribute Dashes numeric
@attribute Parenthesis numeric
@attribute Ellipses numeric
@attribute Common-nouns numeric
@attribute Proper-nouns numeric
@attribute Adverbs numeric
@attribute wh-words numeric
@attribute Slang numeric
@attribute Upper-case-words
@attribute Average-sentence-length
@attribute Average-token-length
@attribute Number-of-sentences
@attribute Classname

@data
1,0,2,1,2,0,0,0,0,0,0,2,0,2,0,1,1,13.0,4.41666666667,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,3.5,1,aplusk
0,5,0,0,0,0,1,2,0,0,0,7,0,1,0,0,1,12.5,4.6,2,aplusk
2,0,1,0,0,0,0,0,0,0,0,7,0,2,0,0,1,7.66666666667,3.85,3,KimKardashian
2,0,1,1,1,0,0,0,0,0,0,5,2,4,0,1,1,6.6,3.78571428571,5,KimKardashian
0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,1,13.0,4.33333333333,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,6.0,1,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,3,22.0,3.7619047619,1,KimKardashian
0,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,1,19.0,5.5,1,KimKardashian
0,1,0,1,0,0,0,1,0,0,1,9,0,3,1,2,3,13.5,3.0,2,KimKardashian
3,2,0,0,0,1,3,1,0,0,0,15,1,1,0,3,6,13.6666666667,3.14705882353,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4.0,6.25,1,KimKardashian
2,0,3,2,1,0,1,0,0,0,0,4,2,5,0,2,2,9.33333333333,3.75,3,KimKardashian
1,0,2,1,2,0,0,0,0,0,0,7,0,0,0,0,4,6.25,3.75,4,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,5.0,4.44444444444,2,KimKardashian
0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,1,3,7.5,2.83333333333,2,KimKardashian
1,1,0,1,0,0,0,1,0,0,0,6,0,1,0,2,3,4.66666666667,4.58333333333,3,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,10.0,5.55555555556,1,KimKardashian
1,0,0,2,0,0,0,0,0,0,0,5,2,2,0,1,2,9.0,3.5,2,KimKardashian
3,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,2,10.0,4.11111111111,2,KimKardashian
0,0,0,0,0,0,0,1,0,0,0,13,9,1,0,1,4,10.3333333333,4.34615384615,3,KimKardashian
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,7.0,4.16666666667,1,KimKardashian
1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,4,5.75,5.7,4,KimKardashian
0,0,0,1,0,0,0,1,0,0,0,10,0,1,0,1,4,16.0,4.21428571429,1,KimKardashian
3,0,0,1,3,0,0,1,0,0,0,9,0,1,2,2,8,8.33333333333,3.47619047619,3,KimKardashian
0,1,2,0,1,0,0,0,0,0,0,5,3,0,1,1,1,6.0,3.15,4,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.0,3.6,1,KimKardashian
1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,5.5,5.3,2,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,6.0,4.66666666667,1,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,13.0,5.0,1,KimKardashian
0,1,0,0,0,1,0,0,0,0,0,7,1,0,0,1,1,7.33333333333,3.94736842105,3,KimKardashian
1,0,0,0,0,0,0,1,1,0,1,10,1,0,0,0,5,14.0,4.45833333333,2,KimKardashian
0,0,0,1,0,0,0,1,0,0,0,13,0,2,0,1,8,10.3333333333,3.77777777778,3,KimKardashian
2,1,0,1,0,0,0,0,0,0,0,12,1,0,0,0,5,9.66666666667,3.92592592593,3,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,11.0,4.27272727273,1,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,5.5,4.77777777778,2,KimKardashian
3,0,1,1,1,0,0,0,0,0,0,7,0,1,0,0,1,11.0,4.71428571429,2,KimKardashian
1,0,0,2,2,0,1,0,0,0,0,6,4,1,0,1,1,15.5,3.79310344828,2,KimKardashian
1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,2,4.33333333333,4.18181818182,3,KimKardashian
2,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,5,11.0,4.45,2,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,6.0,4.16666666667,1,KimKardashian
1,0,0,1,0,0,0,1,0,0,0,6,3,1,0,1,2,6.25,4.66666666667,4,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,7.5,1,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,1,8.66666666667,3.95652173913,3,KimKardashian
2,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,2,7.75,4.19230769231,4,KimKardashian
2,1,0,1,0,1,0,0,0,0,0,9,2,2,0,1,2,8.33333333333,4.54166666667,3,KimKardashian
3,0,0,0,0,0,0,1,0,0,0,12,0,1,1,1,4,7.66666666667,3.6,3,KimKardashian
0,0,0,1,0,0,0,1,0,0,0,7,2,1,0,1,3,8.0,6.06666666667,2,KimKardashian
1,2,2,0,5,0,0,0,0,0,0,6,1,1,1,3,4,5.75,3.22727272727,4,KimKardashian
0,1,1,2,0,1,3,1,0,0,0,9,1,3,0,0,3,8.66666666667,4.52380952381,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,5.0,1,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,4.0,7.75,1,KimKardashian
2,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,1,14.0,3.66666666667,1,KimKardashian
0,1,0,1,1,0,1,2,0,0,1,6,0,1,0,1,2,5.0,5.07142857143,4,KimKardashian
1,0,0,1,0,0,0,0,0,0,0,6,4,0,0,0,1,7.0,5.33333333333,2,KimKardashian
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,8.5,4.0,2,KimKardashian
0,0,1,2,0,0,0,3,0,0,0,12,0,3,1,2,5,26.0,4.86956521739,1,KimKardashian
0,0,1,2,0,0,0,1,0,0,1,16,0,4,0,2,10,8.75,3.16129032258,4,KimKardashian
3,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,3,5.33333333333,4.0,3,KimKardashian
2,0,0,0,0,0,1,0,0,0,0,5,2,1,0,0,1,10.5,3.66666666667,2,KimKardashian
0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8.0,5.57142857143,1,KimKardashian
1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,4.5,4.0,2,KimKardashian
0,0,0,2,0,0,0,2,0,0,0,16,1,1,0,1,7,8.66666666667,5.0,3,KimKardashian
2,0,0,0,2,0,0,0,0,0,0,4,1,1,1,0,2,5.4,4.09090909091,5,KimKardashian
1,1,1,1,0,0,2,0,0,0,0,7,5,1,0,0,2,13.0,4.70833333333,2,KimKardashian
1,0,0,1,0,0,1,0,0,0,0,4,2,1,0,0,0,18.0,3.76470588235,1,KimKardashian
2,0,1,2,0,0,1,0,0,0,0,5,1,2,1,2,4,15.5,3.79310344828,2,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,6.5,3.36363636364,2,KimKardashian
0,0,0,1,0,0,0,1,0,0,0,10,1,1,1,1,3,10.5,4.38888888889,2,KimKardashian
0,0,0,0,0,0,0,1,0,0,0,14,5,1,0,2,6,32.0,3.9,1,KimKardashian
1,1,1,1,0,0,0,0,1,0,0,10,0,1,1,1,2,9.0,4.82608695652,3,KimKardashian
3,1,0,1,0,0,1,1,0,0,0,6,1,2,1,2,3,9.66666666667,3.96,3,KimKardashian
1,0,1,1,0,0,1,1,0,0,0,10,1,2,0,0,5,9.33333333333,3.92,3,KimKardashian
0,1,1,0,0,0,0,1,0,0,0,13,3,2,0,1,16,8.25,3.53333333333,4,KimKardashian
0,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,5,6.66666666667,3.5,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3.0,8.25,2,KimKardashian
2,1,0,2,1,0,1,1,0,0,0,11,2,2,0,1,6,11.3333333333,3.1724137931,3,KimKardashian
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9.0,3.625,1,KimKardashian
0,2,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,13.0,5.16666666667,1,KimKardashian
0,2,1,1,2,0,0,0,0,0,0,3,0,1,1,3,0,5.0,4.08333333333,3,KimKardashian
0,0,0,0,1,1,0,0,0,0,0,3,3,2,0,0,0,6.0,5.33333333333,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,20.0,5.0,1,KimKardashian
0,0,1,2,0,0,0,1,0,0,0,5,1,2,0,0,3,18.0,4.25,1,KimKardashian
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5.5,5.88888888889,2,KimKardashian
0,0,0,0,0,0,1,1,0,0,0,4,1,0,1,0,4,13.0,4.63636363636,1,KimKardashian
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3.5,5.5,2,KimKardashian
0,1,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,7.33333333333,4.52631578947,3,KimKardashian
3,1,1,1,2,0,0,0,0,0,0,12,0,2,0,1,6,10.0,3.89285714286,3,KimKardashian
1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,1,8.5,3.875,2,KimKardashian
0,0,0,0,0,0,0,1,0,0,0,12,1,1,0,0,4,4.16666666667,5.21052631579,6,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,5.33333333333,6.0,3,KimKardashian
1,0,0,0,0,1,1,0,0,0,0,9,3,0,0,1,2,15.0,4.18518518519,2,KimKardashian
0,0,1,0,1,0,1,0,0,0,0,4,2,0,0,0,4,13.5,4.125,2,KimKardashian
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,6.0,6.0,1,KimKardashian
1,1,0,0,0,1,0,1,0,0,0,9,0,3,0,1,3,10.0,3.77777777778,3,KimKardashian
2,3,0,2,0,0,0,0,0,0,0,7,0,2,0,2,3,6.66666666667,4.82352941176,3,KimKardashian
1,1,0,1,1,0,0,0,0,0,0,4,2,3,0,1,2,6.33333333333,4.5,3,KimKardashian
3,0,2,0,0,0,0,0,0,0,0,4,2,3,0,0,4,10.3333333333,3.82142857143,3,KimKardashian
2,1,0,1,0,0,1,1,0,0,0,12,1,1,0,0,6,10.0,4.03846153846,3,KimKardashian
3,3,2,2,0,0,0,0,0,0,0,6,0,2,0,3,4,7.0,3.36,4,KimKardashian
0,0,0,3,0,0,0,0,0,0,0,10,3,2,0,1,4,11.0,4.38095238095,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6.0,2.83333333333,1,KimKardashian
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4.0,5.25,1,KimKardashian
2,1,0,1,0,0,0,1,0,0,0,7,1,3,1,2,5,14.0,4.26923076923,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,7.0,5.72222222222,3,KimKardashian
1,0,0,2,0,0,0,0,0,0,1,4,1,2,0,1,1,9.0,3.8,2,KimKardashian
2,0,0,1,0,0,0,1,0,0,0,7,1,2,0,1,4,8.5,3.35714285714,2,KimKardashian
0,0,1,1,0,0,0,0,0,0,0,5,1,2,0,0,1,9.0,4.5,2,KimKardashian
2,3,1,0,0,0,0,1,0,0,0,11,1,1,0,1,3,7.25,4.58333333333,4,KimKardashian
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,6.2,1,KimKardashian
0,1,1,1,0,2,0,1,0,0,0,6,2,1,0,0,2,20.0,4.55555555556,1,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,3,6.0,3.42857142857,4,KimKardashian
0,0,0,0,0,0,0,1,0,0,0,6,2,1,0,0,1,8.5,5.21428571429,2,KimKardashian
1,0,0,0,0,0,0,1,0,0,0,12,0,1,1,1,5,13.0,4.0,2,KimKardashian
0,0,0,0,0,0,0,1,0,0,0,8,2,1,0,1,3,7.5,4.0,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.0,4.4,3,KimKardashian
1,0,1,0,1,0,0,1,0,0,1,10,1,0,0,0,2,7.66666666667,4.52631578947,3,KimKardashian
2,0,1,2,1,1,0,1,2,0,0,6,4,4,0,2,3,11.3333333333,3.68965517241,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.5,5.25,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,4,18.0,4.82352941176,1,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,3.5,3.0,2,KimKardashian
0,1,0,1,0,0,0,1,0,0,0,10,2,1,0,2,4,10.5,4.0,2,KimKardashian
0,1,1,0,0,0,0,1,1,0,0,9,1,0,0,1,2,7.33333333333,3.88888888889,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,6.66666666667,1,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,9.0,5.55555555556,1,KimKardashian
1,0,0,1,0,0,0,1,0,0,0,6,0,1,0,0,1,5.66666666667,4.71428571429,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4.0,4.5,1,KimKardashian
0,0,3,1,0,0,0,0,0,0,0,8,0,2,0,1,5,10.3333333333,3.86206896552,3,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,4.5,4.55555555556,2,KimKardashian
2,1,0,1,2,0,0,1,0,0,0,10,3,1,0,1,5,14.5,3.6,2,KimKardashian
1,0,0,0,0,0,0,1,0,0,0,7,2,0,0,0,2,8.5,5.64285714286,2,KimKardashian
0,0,0,1,0,0,0,1,0,0,0,10,1,0,0,0,2,10.0,4.41666666667,3,KimKardashian
1,2,0,1,0,0,0,0,0,0,0,5,0,1,0,0,1,11.0,5.65,2,KimKardashian
3,2,0,1,0,0,0,1,0,0,0,7,0,3,0,0,4,5.2,4.31818181818,5,KimKardashian
2,2,0,1,0,0,0,0,0,0,0,8,0,0,0,1,1,9.0,4.4375,2,KimKardashian
0,0,2,1,0,1,0,0,0,0,0,6,1,2,1,1,2,27.0,4.18518518519,1,KimKardashian
0,0,0,0,0,0,4,1,0,0,0,10,6,0,1,0,3,10.3333333333,4.5652173913,3,KimKardashian
2,1,0,0,2,0,0,0,0,0,0,5,0,0,0,2,2,8.5,4.2,2,KimKardashian
1,1,1,1,1,1,0,0,0,0,0,12,3,2,1,1,10,7.4,3.14705882353,5,KimKardashian
2,1,0,0,0,0,0,0,0,0,1,6,0,1,0,2,5,5.75,4.47368421053,4,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,12.0,5.58333333333,1,KimKardashian
2,1,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,17.0,4.82352941176,1,KimKardashian
0,2,0,2,0,0,0,1,0,0,0,6,1,2,0,3,2,5.66666666667,4.64285714286,3,KimKardashian
1,0,1,4,1,1,0,0,0,0,0,6,4,2,0,0,1,7.5,4.23076923077,4,KimKardashian
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3.5,5.0,2,KimKardashian
1,3,0,0,0,0,0,2,0,1,0,6,0,3,0,3,2,9.0,4.40909090909,3,KimKardashian
0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,7.0,5.16666666667,1,KimKardashian
3,0,0,3,0,0,0,0,2,0,0,3,2,2,0,2,3,11.0,3.3,2,KimKardashian
2,1,1,0,1,0,0,0,0,0,0,8,0,4,0,1,1,9.0,3.625,3,KimKardashian
2,2,2,0,1,0,0,0,1,0,0,9,0,2,0,1,5,7.0,4.36,4,KimKardashian
1,1,0,1,0,0,0,0,0,0,0,4,0,1,0,1,1,6.5,4.16666666667,2,KimKardashian
1,1,0,1,0,0,0,0,0,0,0,4,0,1,0,1,1,4.0,4.3,3,KimKardashian
2,1,5,4,0,1,0,0,0,0,0,8,1,2,0,2,10,11.6666666667,3.14285714286,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,2,5.0,3.33333333333,2,KimKardashian
0,0,2,0,1,0,1,0,0,0,0,6,1,1,1,0,2,11.5,3.71428571429,2,KimKardashian
2,2,0,1,1,0,0,0,0,0,0,2,0,2,0,3,1,6.33333333333,3.25,3,KimKardashian
0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,8.0,4.28571428571,1,KimKardashian
1,0,2,0,0,0,0,0,0,0,0,5,1,0,1,0,0,7.66666666667,4.6,3,KimKardashian
1,1,1,0,1,0,0,0,0,0,0,5,4,1,0,1,2,10.0,4.11111111111,3,KimKardashian
0,1,1,1,0,1,0,0,0,0,0,4,2,1,0,1,0,6.66666666667,3.66666666667,3,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,2,5.5,6.44444444444,2,KimKardashian
2,0,0,0,0,2,0,1,0,0,0,5,0,1,0,0,3,10.5,4.10526315789,2,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,10.5,3.72222222222,2,KimKardashian
0,0,0,0,0,0,0,1,0,0,0,7,1,1,1,1,4,8.5,3.28571428571,2,KimKardashian
2,2,1,1,0,0,0,0,0,0,0,8,1,1,1,2,2,8.5,3.53333333333,4,KimKardashian
5,0,0,0,3,0,0,0,0,0,0,9,0,4,0,1,4,7.75,3.59259259259,4,KimKardashian
1,3,0,2,0,0,0,0,0,0,0,4,0,2,0,3,0,5.33333333333,4.61538461538,3,KimKardashian
2,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,2,8.33333333333,4.34782608696,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,1,5.0,4.25,2,KimKardashian
0,0,0,0,1,0,0,0,0,0,0,8,1,1,0,0,1,4.8,4.04761904762,5,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,10.5,4.36842105263,2,KimKardashian
0,0,0,1,0,0,0,0,0,0,0,5,0,2,0,2,2,4.0,3.85714285714,2,KimKardashian
0,0,0,0,1,0,0,0,0,0,0,5,2,2,0,0,0,12.0,4.90909090909,2,KimKardashian
0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,2,8.0,4.42857142857,2,KimKardashian
2,0,1,2,0,0,1,0,0,0,0,5,0,1,0,1,1,10.5,4.44444444444,2,KimKardashian
2,0,0,3,4,0,0,0,0,0,0,7,1,3,0,2,5,9.0,4.32,3,KimKardashian
1,1,0,1,0,0,0,0,0,0,0,5,1,1,0,2,3,5.0,4.6,2,KimKardashian
0,0,0,1,1,0,0,0,0,0,0,7,4,2,0,1,3,7.66666666667,3.8,3,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,11.0,5.0,1,KimKardashian
0,0,1,0,1,0,0,1,0,0,0,9,0,2,0,1,6,9.0,4.66666666667,3,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,7.5,4.84615384615,2,KimKardashian
0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,1,4,9.0,5.11111111111,1,KimKardashian
1,1,0,1,0,0,0,2,0,0,0,14,1,0,0,1,6,6.75,4.90909090909,4,KimKardashian
1,0,1,0,0,0,0,0,0,2,0,6,2,0,1,0,0,8.0,4.3,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,5.0,3.8,1,KimKardashian
2,0,0,1,0,1,0,0,1,0,2,4,0,1,0,0,1,8.0,3.65,3,KimKardashian
3,2,0,2,1,0,0,1,0,0,0,12,0,2,0,1,6,9.25,3.58620689655,4,KimKardashian
3,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,6,15.0,3.82142857143,2,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3.0,7.33333333333,1,KimKardashian
3,0,0,1,3,0,0,0,0,0,0,8,2,0,0,0,6,14.5,3.89285714286,2,KimKardashian
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.0,4.0,2,KimKardashian
2,1,0,2,0,1,0,0,0,0,0,8,3,0,0,1,2,8.0,3.66666666667,4,KimKardashian
0,0,1,1,1,0,0,0,0,0,0,5,0,1,0,0,0,6.66666666667,5.41176470588,3,KimKardashian
1,3,0,2,2,0,0,3,1,2,0,8,0,3,0,4,2,14.0,4.28571428571,2,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,12.0,4.83333333333,1,KimKardashian
1,1,1,2,0,0,0,1,0,0,0,12,2,1,0,1,3,7.75,3.92857142857,4,KimKardashian
2,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,3,11.0,5.0,1,KimKardashian
4,0,0,0,1,0,0,1,0,0,0,8,0,1,0,0,4,6.0,4.28,5,KimKardashian
3,0,0,0,0,0,0,2,0,0,1,12,2,2,0,1,5,10.3333333333,3.92,3,KimKardashian
2,1,0,2,0,2,1,0,1,0,0,6,4,1,0,1,5,11.6666666667,3.48387096774,3,KimKardashian
1,0,1,1,1,0,0,0,0,0,0,7,1,2,0,0,2,8.33333333333,4.18181818182,3,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,7,17.0,5.0,1,KimKardashian
3,1,2,1,0,0,0,1,0,0,0,7,1,2,0,0,23,10.6666666667,3.72413793103,3,KimKardashian
1,0,1,0,0,0,0,0,0,0,0,8,0,2,0,1,2,22.0,4.71428571429,1,KimKardashian
4,1,3,1,1,0,0,1,0,0,0,8,2,1,0,1,16,8.5,3.65517241379,4,KimKardashian
1,0,0,0,0,0,0,1,0,0,1,6,2,1,0,1,5,17.0,3.85714285714,1,KimKardashian
1,1,0,0,0,0,2,1,0,0,0,4,2,1,0,0,1,11.5,4.26315789474,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4.0,4.83333333333,2,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,3,7.66666666667,3.47619047619,3,KimKardashian
1,1,2,2,0,0,0,1,0,0,0,6,0,3,0,3,1,8.0,5.19047619048,3,KimKardashian
2,2,0,3,0,0,0,0,0,0,0,7,0,3,0,3,5,12.0,4.73913043478,2,KimKardashian
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,5.0,4.0,1,KimKardashian
1,1,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,9.5,3.41176470588,2,KimKardashian
2,0,2,1,0,0,0,0,0,0,0,5,1,1,0,0,1,6.75,4.375,4,KimKardashian
0,0,0,1,0,1,0,0,0,0,0,3,1,2,1,1,1,5.0,4.92307692308,3,KimKardashian
0,0,1,0,0,0,0,2,1,0,0,18,0,3,0,2,8,17.0,3.75,2,KimKardashian
0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,6.0,5.0,2,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,7.0,6.42857142857,1,KimKardashian
1,0,0,0,1,0,0,1,0,0,0,7,0,1,0,1,2,9.0,5.6875,2,KimKardashian
3,1,0,1,0,0,0,0,0,0,0,4,0,1,0,1,1,11.0,4.4,2,KimKardashian
0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,2,0,11.0,3.7,1,KimKardashian
0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,1,2,15.0,3.69230769231,1,KimKardashian
1,1,2,0,1,0,0,1,0,0,0,8,0,1,0,0,3,6.0,4.78947368421,4,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.8,1,KimKardashian
3,3,0,0,0,1,1,1,0,0,0,13,1,1,0,3,4,13.5,4.30434782609,2,KimKardashian
0,0,1,0,1,0,0,1,0,0,0,12,2,2,0,1,4,9.33333333333,4.77272727273,3,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,5.0,1,KimKardashian
0,0,1,2,0,0,0,0,0,0,0,4,0,3,0,2,0,8.0,3.57142857143,2,KimKardashian
0,0,0,3,0,0,0,1,0,0,0,10,5,1,1,0,7,13.5,4.4,2,KimKardashian
1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1,2,9.0,3.44444444444,1,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,8,0,3,0,1,3,8.5,4.33333333333,2,KimKardashian
1,0,0,0,0,0,0,1,0,0,0,8,5,2,0,0,4,9.0,4.66666666667,3,KimKardashian
1,1,0,2,2,0,0,0,0,0,0,8,1,2,0,1,3,13.5,4.75,2,KimKardashian
1,2,1,0,1,0,1,1,0,0,0,11,0,1,1,0,3,13.5,4.58333333333,2,KimKardashian
1,0,0,0,1,0,0,1,0,0,0,11,2,0,0,0,1,7.66666666667,5.94736842105,3,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,6.5,5.45454545455,2,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,2,12.0,9.16666666667,1,KimKardashian
1,1,0,2,0,0,1,0,0,0,0,10,2,2,0,0,7,8.0,3.75862068966,4,KimKardashian
1,1,0,0,0,0,0,1,0,0,0,12,3,0,0,1,8,7.25,4.16666666667,4,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5.0,4.4,1,KimKardashian
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,6.0,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,2,10.3333333333,4.26923076923,3,KimKardashian
1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,6.0,3.33333333333,1,KimKardashian
3,0,1,2,0,0,0,0,0,0,0,1,1,4,0,0,3,12.0,2.77272727273,2,KimKardashian
3,0,0,1,2,0,0,0,0,0,0,4,1,3,1,0,2,7.33333333333,4.47368421053,3,KimKardashian
5,0,0,0,0,1,0,0,0,0,0,10,0,2,0,0,2,17.0,3.34375,2,KimKardashian
2,0,0,1,0,0,0,1,0,1,0,7,0,2,0,1,7,6.0,3.64285714286,3,KimKardashian
2,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,4,6.33333333333,5.0,3,KimKardashian
5,0,2,1,1,0,0,1,0,0,1,7,1,0,1,0,4,6.5,3.95238095238,4,KimKardashian
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3.0,4.8,2,KimKardashian
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,2.8,1,KimKardashian
1,0,0,1,0,0,0,0,0,0,0,9,3,2,0,1,1,12.5,4.79166666667,2,KimKardashian
0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,2,9.0,5.25,1,KimKardashian
0,0,0,2,1,0,0,0,0,0,0,8,1,2,0,0,0,21.0,3.45,1,KimKardashian
0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,10.0,3.55555555556,1,KimKardashian
2,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,6.0,5.0,3,KimKardashian
